id,name,fake,nivel,path
P11183,"9010:Aparatos y material para laboratorios fotograficos o cinematograficos, no expresados ni comprendidos en otra parte de este Capitulo, negatoscopios, pantallas de proyeccion",90,3,"90:Instrumentos y aparatos de optica, fotografia o cinematografia, de medida, control o precision  instrumentos y aparatos medicoquirurgicos  partes y accesorios de estos instrumentos o aparato > 9010:Aparatos y material para laboratorios fotograficos o cinematograficos, no expresados ni comprendidos en otra parte de este Capitulo, negatoscopios, pantallas de proyeccion"
SP7997,"901050:Los demas aparatos y material para laboratorios fotograficos o cinematograficos, negatoscopios",9010,4,"90:Instrumentos y aparatos de optica, fotografia o cinematografia, de medida, control o precision  instrumentos y aparatos medicoquirurgicos  partes y accesorios de estos instrumentos o aparato > 9010:Aparatos y material para laboratorios fotograficos o cinematograficos, no expresados ni comprendidos en otra parte de este Capitulo, negatoscopios, pantallas de proyeccion > 901050:Los demas aparatos y material para laboratorios fotograficos o cinematograficos, negatoscopios"
F7996,90105001 : Los demás aparatos y material para laboratorios fotográficos o cinematográficos  negatoscopios.,90105001,5,"90:Instrumentos y aparatos de optica, fotografia o cinematografia, de medida, control o precision  instrumentos y aparatos medicoquirurgicos  partes y accesorios de estos instrumentos o aparato > 9010:Aparatos y material para laboratorios fotograficos o cinematograficos, no expresados ni comprendidos en otra parte de este Capitulo, negatoscopios, pantallas de proyeccion > 901050:Los demas aparatos y material para laboratorios fotograficos o cinematograficos, negatoscopios > 90105001 : Los demás aparatos y material para laboratorios fotográficos o cinematográficos  negatoscopios."
P12092,"90:Instrumentos y aparatos de optica, fotografia o cinematografia, de medida, control o precision  instrumentos y aparatos medicoquirurgicos  partes y accesorios de estos instrumentos o aparato",90,2,"90:Instrumentos y aparatos de optica, fotografia o cinematografia, de medida, control o precision  instrumentos y aparatos medicoquirurgicos  partes y accesorios de estos instrumentos o aparato"
P11184,"9011:Microscopios opticos, incluso para fotomicrografia, cinefotomicrografia o microproyeccion",90,3,"90:Instrumentos y aparatos de optica, fotografia o cinematografia, de medida, control o precision  instrumentos y aparatos medicoquirurgicos  partes y accesorios de estos instrumentos o aparato > 9011:Microscopios opticos, incluso para fotomicrografia, cinefotomicrografia o microproyeccion"
SP8000,901110:Microscopios estereoscopicos,9011,4,"90:Instrumentos y aparatos de optica, fotografia o cinematografia, de medida, control o precision  instrumentos y aparatos medicoquirurgicos  partes y accesorios de estos instrumentos o aparato > 9011:Microscopios opticos, incluso para fotomicrografia, cinefotomicrografia o microproyeccion > 901110:Microscopios estereoscopicos"
F7998,90111001 : Para cirugía.,90111001,5,"90:Instrumentos y aparatos de optica, fotografia o cinematografia, de medida, control o precision  instrumentos y aparatos medicoquirurgicos  partes y accesorios de estos instrumentos o aparato > 9011:Microscopios opticos, incluso para fotomicrografia, cinefotomicrografia o microproyeccion > 901110:Microscopios estereoscopicos > 90111001 : Para cirugía."
F7999,90111099 : Los demás.,90111099,5,"90:Instrumentos y aparatos de optica, fotografia o cinematografia, de medida, control o precision  instrumentos y aparatos medicoquirurgicos  partes y accesorios de estos instrumentos o aparato > 9011:Microscopios opticos, incluso para fotomicrografia, cinefotomicrografia o microproyeccion > 901110:Microscopios estereoscopicos > 90111099 : Los demás."
P12093,91:Aparatos de relojeria y sus parte,91,2,91:Aparatos de relojeria y sus parte
P11185,"9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque)",91,3,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque)"
SP8002,910111:Con indicador mecanico solamente,9101,4,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque) > 910111:Con indicador mecanico solamente"
F8001,91011101 : Con indicador mecánico solamente.,91011101,5,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque) > 910111:Con indicador mecanico solamente > 91011101 : Con indicador mecánico solamente."
P11186,"9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque)",91,3,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque)"
SP8005,910119:Los demas,9101,4,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque) > 910119:Los demas"
F8003,91011901 : Con indicador optoelectrónico solamente.,91011901,5,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque) > 910119:Los demas > 91011901 : Con indicador optoelectrónico solamente."
F8004,91011999 : Los demás.,91011999,5,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque) > 910119:Los demas > 91011999 : Los demás."
P11187,"9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque)",91,3,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque)"
SP8007,910121:automaticos,9101,4,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque) > 910121:automaticos"
F8006,91012101 : Automáticos.,91012101,5,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque) > 910121:automaticos > 91012101 : Automáticos."
P11188,"9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque)",91,3,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque)"
SP8009,910129:Los demas,9101,4,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque) > 910129:Los demas"
F8008,91012999 : Los demás.,91012999,5,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque) > 910129:Los demas > 91012999 : Los demás."
P11189,"9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque)",91,3,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque)"
SP8011,910191:Electricos,9101,4,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque) > 910191:Electricos"
F8010,91019101 : Eléctricos.,91019101,5,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque) > 910191:Electricos > 91019101 : Eléctricos."
P11190,"9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque)",91,3,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque)"
SP8013,910199:Los demas,9101,4,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque) > 910199:Los demas"
F8012,91019999 : Los demás.,91019999,5,"91:Aparatos de relojeria y sus parte > 9101:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), con caja de metal precioso o chapado de metal precioso (plaque) > 910199:Los demas > 91019999 : Los demás."
P12094,91:Aparatos de relojeria y sus parte,91,2,91:Aparatos de relojeria y sus parte
P11191,"9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01",91,3,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01"
SP8015,910211:Con indicador mecanico solamente,9102,4,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01 > 910211:Con indicador mecanico solamente"
F8014,91021101 : Con indicador mecánico solamente.,91021101,5,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01 > 910211:Con indicador mecanico solamente > 91021101 : Con indicador mecánico solamente."
P11192,"9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01",91,3,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01"
SP8017,910212:Con indicador optoelectronico solamente,9102,4,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01 > 910212:Con indicador optoelectronico solamente"
F8016,91021201 : Con indicador optoelectrónico solamente.,91021201,5,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01 > 910212:Con indicador optoelectronico solamente > 91021201 : Con indicador optoelectrónico solamente."
P11193,"9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01",91,3,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01"
SP8019,910219:Los demas,9102,4,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01 > 910219:Los demas"
F8018,91021999 : Los demás.,91021999,5,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01 > 910219:Los demas > 91021999 : Los demás."
P11194,"9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01",91,3,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01"
SP8021,910221:automaticos,9102,4,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01 > 910221:automaticos"
F8020,91022101 : Automáticos.,91022101,5,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01 > 910221:automaticos > 91022101 : Automáticos."
P11195,"9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01",91,3,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01"
SP8023,910229:Los demas,9102,4,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01 > 910229:Los demas"
F8022,91022999 : Los demás.,91022999,5,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01 > 910229:Los demas > 91022999 : Los demás."
P11196,"9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01",91,3,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01"
SP8025,910291:Electricos,9102,4,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01 > 910291:Electricos"
F8024,91029101 : Eléctricos.,91029101,5,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01 > 910291:Electricos > 91029101 : Eléctricos."
P11197,"9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01",91,3,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01"
SP8027,910299:Los demas,9102,4,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01 > 910299:Los demas"
F8026,91029999 : Los demás.,91029999,5,"91:Aparatos de relojeria y sus parte > 9102:Relojes de pulsera, bolsillo y similares (incluidos los contadores de tiempo de los mismos tipos), excepto los de la partida 91.01 > 910299:Los demas > 91029999 : Los demás."
P12095,91:Aparatos de relojeria y sus parte,91,2,91:Aparatos de relojeria y sus parte
P11198,9103:Despertadores y demas relojes de pequeno mecanismo de relojeria,91,3,91:Aparatos de relojeria y sus parte > 9103:Despertadores y demas relojes de pequeno mecanismo de relojeria
SP8029,910310:Electricos,9103,4,91:Aparatos de relojeria y sus parte > 9103:Despertadores y demas relojes de pequeno mecanismo de relojeria > 910310:Electricos
F8028,91031001 : Eléctricos.,91031001,5,91:Aparatos de relojeria y sus parte > 9103:Despertadores y demas relojes de pequeno mecanismo de relojeria > 910310:Electricos > 91031001 : Eléctricos.
P11199,9103:Despertadores y demas relojes de pequeno mecanismo de relojeria,91,3,91:Aparatos de relojeria y sus parte > 9103:Despertadores y demas relojes de pequeno mecanismo de relojeria
SP8031,910390:Los demas,9103,4,91:Aparatos de relojeria y sus parte > 9103:Despertadores y demas relojes de pequeno mecanismo de relojeria > 910390:Los demas
F8030,91039099 : Los demás.,91039099,5,91:Aparatos de relojeria y sus parte > 9103:Despertadores y demas relojes de pequeno mecanismo de relojeria > 910390:Los demas > 91039099 : Los demás.
P12096,9:N/A,9,2,9:N/A
P11200,910:N/A,9,3,9:N/A > 910:N/A
SP8036,91040:N/A,910,4,9:N/A > 910:N/A > 91040:N/A
F8032,9104001 : Reconocibles para naves aéreas.,9104001,5,9:N/A > 910:N/A > 91040:N/A > 9104001 : Reconocibles para naves aéreas.
F8033,9104002 : Electrónicos  para uso automotriz.,9104002,5,9:N/A > 910:N/A > 91040:N/A > 9104002 : Electrónicos  para uso automotriz.
F8034,9104003 : De tablero  de bordo o similares  para automóviles  barcos y demás vehículos  excepto lo comprendido en las fracciones 9104.00.01 y 9104.00.02.,9104003,5,9:N/A > 910:N/A > 91040:N/A > 9104003 : De tablero  de bordo o similares  para automóviles  barcos y demás vehículos  excepto lo comprendido en las fracciones 9104.00.01 y 9104.00.02.
F8035,9104099 : Los demás.,9104099,5,9:N/A > 910:N/A > 91040:N/A > 9104099 : Los demás.
P12097,91:Aparatos de relojeria y sus parte,91,2,91:Aparatos de relojeria y sus parte
P11201,9105:Los demas relojes,91,3,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes
SP8039,910511:Electricos,9105,4,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes > 910511:Electricos
F8037,91051101 : De mesa.,91051101,5,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes > 910511:Electricos > 91051101 : De mesa.
F8038,91051199 : Los demás.,91051199,5,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes > 910511:Electricos > 91051199 : Los demás.
P11202,9105:Los demas relojes,91,3,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes
SP8041,910519:Los demas,9105,4,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes > 910519:Los demas
F8040,91051999 : Los demás.,91051999,5,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes > 910519:Los demas > 91051999 : Los demás.
P11203,9105:Los demas relojes,91,3,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes
SP8043,910521:Electricos,9105,4,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes > 910521:Electricos
F8042,91052101 : Eléctricos.,91052101,5,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes > 910521:Electricos > 91052101 : Eléctricos.
P11204,9105:Los demas relojes,91,3,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes
SP8045,910529:Los demas,9105,4,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes > 910529:Los demas
F8044,91052999 : Los demás.,91052999,5,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes > 910529:Los demas > 91052999 : Los demás.
P11205,9105:Los demas relojes,91,3,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes
SP8048,910591:Electricos,9105,4,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes > 910591:Electricos
F8046,91059101 : Relojes maestros y cronómetros de marina y similares.,91059101,5,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes > 910591:Electricos > 91059101 : Relojes maestros y cronómetros de marina y similares.
F8047,91059199 : Los demás.,91059199,5,91:Aparatos de relojeria y sus parte > 9105:Los demas relojes > 910591:Electricos > 91059199 : Los demás.
P12098,91:Aparatos de relojeria y sus parte,91,2,91:Aparatos de relojeria y sus parte
P11206,"9106:Aparatos de control de tiempo y contadores de tiempo, con mecanismo de relojeria o motor sincronico (por ejemplo: registradores de asistencia, registradores fechadores, registradores contadores)",91,3,"91:Aparatos de relojeria y sus parte > 9106:Aparatos de control de tiempo y contadores de tiempo, con mecanismo de relojeria o motor sincronico (por ejemplo: registradores de asistencia, registradores fechadores, registradores contadores)"
SP8051,"910610:Registradores de asistencia, registradores fechadores y registradores contadores",9106,4,"91:Aparatos de relojeria y sus parte > 9106:Aparatos de control de tiempo y contadores de tiempo, con mecanismo de relojeria o motor sincronico (por ejemplo: registradores de asistencia, registradores fechadores, registradores contadores) > 910610:Registradores de asistencia, registradores fechadores y registradores contadores"
F8049,91061001 : Contadores de minutos y/o segundos.,91061001,5,"91:Aparatos de relojeria y sus parte > 9106:Aparatos de control de tiempo y contadores de tiempo, con mecanismo de relojeria o motor sincronico (por ejemplo: registradores de asistencia, registradores fechadores, registradores contadores) > 910610:Registradores de asistencia, registradores fechadores y registradores contadores > 91061001 : Contadores de minutos y/o segundos."
F8050,91061099 : Los demás.,91061099,5,"91:Aparatos de relojeria y sus parte > 9106:Aparatos de control de tiempo y contadores de tiempo, con mecanismo de relojeria o motor sincronico (por ejemplo: registradores de asistencia, registradores fechadores, registradores contadores) > 910610:Registradores de asistencia, registradores fechadores y registradores contadores > 91061099 : Los demás."
P11207,"9106:Aparatos de control de tiempo y contadores de tiempo, con mecanismo de relojeria o motor sincronico (por ejemplo: registradores de asistencia, registradores fechadores, registradores contadores)",91,3,"91:Aparatos de relojeria y sus parte > 9106:Aparatos de control de tiempo y contadores de tiempo, con mecanismo de relojeria o motor sincronico (por ejemplo: registradores de asistencia, registradores fechadores, registradores contadores)"
SP8054,910690:Los demas,9106,4,"91:Aparatos de relojeria y sus parte > 9106:Aparatos de control de tiempo y contadores de tiempo, con mecanismo de relojeria o motor sincronico (por ejemplo: registradores de asistencia, registradores fechadores, registradores contadores) > 910690:Los demas"
F8052,91069001 : Parquímetros.,91069001,5,"91:Aparatos de relojeria y sus parte > 9106:Aparatos de control de tiempo y contadores de tiempo, con mecanismo de relojeria o motor sincronico (por ejemplo: registradores de asistencia, registradores fechadores, registradores contadores) > 910690:Los demas > 91069001 : Parquímetros."
F8053,91069099 : Los demás.,91069099,5,"91:Aparatos de relojeria y sus parte > 9106:Aparatos de control de tiempo y contadores de tiempo, con mecanismo de relojeria o motor sincronico (por ejemplo: registradores de asistencia, registradores fechadores, registradores contadores) > 910690:Los demas > 91069099 : Los demás."
P12099,9:N/A,9,2,9:N/A
P11208,910:N/A,9,3,9:N/A > 910:N/A
SP8056,91070:N/A,910,4,9:N/A > 910:N/A > 91070:N/A
F8055,9107001 : Interruptores horarios y demás aparatos que permitan accionar un dispositivo en un momento dado  con mecanismo de relojería o motor sincrónico.,9107001,5,9:N/A > 910:N/A > 91070:N/A > 9107001 : Interruptores horarios y demás aparatos que permitan accionar un dispositivo en un momento dado  con mecanismo de relojería o motor sincrónico.
P12100,91:Aparatos de relojeria y sus parte,91,2,91:Aparatos de relojeria y sus parte
P11209,9108:Pequenos mecanismos de relojeria completos y montados,91,3,91:Aparatos de relojeria y sus parte > 9108:Pequenos mecanismos de relojeria completos y montados
SP8058,910811:Con indicador mecanico solamente o con dispositivo que permita incorporarlo,9108,4,91:Aparatos de relojeria y sus parte > 9108:Pequenos mecanismos de relojeria completos y montados > 910811:Con indicador mecanico solamente o con dispositivo que permita incorporarlo
F8057,91081101 : Con indicador mecánico solamente o con dispositivo que permita incorporarlo.,91081101,5,91:Aparatos de relojeria y sus parte > 9108:Pequenos mecanismos de relojeria completos y montados > 910811:Con indicador mecanico solamente o con dispositivo que permita incorporarlo > 91081101 : Con indicador mecánico solamente o con dispositivo que permita incorporarlo.
P11210,9108:Pequenos mecanismos de relojeria completos y montados,91,3,91:Aparatos de relojeria y sus parte > 9108:Pequenos mecanismos de relojeria completos y montados
SP8060,910812:Con indicador optoelectronico solamente,9108,4,91:Aparatos de relojeria y sus parte > 9108:Pequenos mecanismos de relojeria completos y montados > 910812:Con indicador optoelectronico solamente
F8059,91081201 : Con indicador optoelectrónico solamente.,91081201,5,91:Aparatos de relojeria y sus parte > 9108:Pequenos mecanismos de relojeria completos y montados > 910812:Con indicador optoelectronico solamente > 91081201 : Con indicador optoelectrónico solamente.
P12101,91:Aparatos de relojeria y sus parte,91,2,91:Aparatos de relojeria y sus parte
P11211,9109:Los demas mecanismos de relojeria completos y montados,91,3,91:Aparatos de relojeria y sus parte > 9109:Los demas mecanismos de relojeria completos y montados
SP8062,910910:De accionamiento electrico,9109,4,91:Aparatos de relojeria y sus parte > 9109:Los demas mecanismos de relojeria completos y montados > 910910:De accionamiento electrico
F8061,91091001 : De accionamiento eléctrico.,91091001,5,91:Aparatos de relojeria y sus parte > 9109:Los demas mecanismos de relojeria completos y montados > 910910:De accionamiento electrico > 91091001 : De accionamiento eléctrico.
P12102,92:Instrumentos musicales  sus partes y accesorio,92,2,92:Instrumentos musicales  sus partes y accesorio
P11212,"9201:Pianos, incluso automaticos, clavecines y demas instrumentos de cuerda con teclado",92,3,"92:Instrumentos musicales  sus partes y accesorio > 9201:Pianos, incluso automaticos, clavecines y demas instrumentos de cuerda con teclado"
SP8064,920110:Pianos verticales,9201,4,"92:Instrumentos musicales  sus partes y accesorio > 9201:Pianos, incluso automaticos, clavecines y demas instrumentos de cuerda con teclado > 920110:Pianos verticales"
F8063,92011001 : Pianos verticales.,92011001,5,"92:Instrumentos musicales  sus partes y accesorio > 9201:Pianos, incluso automaticos, clavecines y demas instrumentos de cuerda con teclado > 920110:Pianos verticales > 92011001 : Pianos verticales."
P11213,"9201:Pianos, incluso automaticos, clavecines y demas instrumentos de cuerda con teclado",92,3,"92:Instrumentos musicales  sus partes y accesorio > 9201:Pianos, incluso automaticos, clavecines y demas instrumentos de cuerda con teclado"
SP8066,920120:Pianos de cola,9201,4,"92:Instrumentos musicales  sus partes y accesorio > 9201:Pianos, incluso automaticos, clavecines y demas instrumentos de cuerda con teclado > 920120:Pianos de cola"
F8065,92012001 : Pianos de cola.,92012001,5,"92:Instrumentos musicales  sus partes y accesorio > 9201:Pianos, incluso automaticos, clavecines y demas instrumentos de cuerda con teclado > 920120:Pianos de cola > 92012001 : Pianos de cola."
P11214,"9201:Pianos, incluso automaticos, clavecines y demas instrumentos de cuerda con teclado",92,3,"92:Instrumentos musicales  sus partes y accesorio > 9201:Pianos, incluso automaticos, clavecines y demas instrumentos de cuerda con teclado"
SP8070,920190:Los demas,9201,4,"92:Instrumentos musicales  sus partes y accesorio > 9201:Pianos, incluso automaticos, clavecines y demas instrumentos de cuerda con teclado > 920190:Los demas"
F8067,92019001 : Pianos automáticos (pianolas).,92019001,5,"92:Instrumentos musicales  sus partes y accesorio > 9201:Pianos, incluso automaticos, clavecines y demas instrumentos de cuerda con teclado > 920190:Los demas > 92019001 : Pianos automáticos (pianolas)."
F8068,92019002 : Espinetas.,92019002,5,"92:Instrumentos musicales  sus partes y accesorio > 9201:Pianos, incluso automaticos, clavecines y demas instrumentos de cuerda con teclado > 920190:Los demas > 92019002 : Espinetas."
F8069,92019099 : Los demás.,92019099,5,"92:Instrumentos musicales  sus partes y accesorio > 9201:Pianos, incluso automaticos, clavecines y demas instrumentos de cuerda con teclado > 920190:Los demas > 92019099 : Los demás."
P12103,92:Instrumentos musicales  sus partes y accesorio,92,2,92:Instrumentos musicales  sus partes y accesorio
P11215,"9202:Los demas instrumentos musicales de cuerda (por ejemplo: guitarras, violines, arpas)",92,3,"92:Instrumentos musicales  sus partes y accesorio > 9202:Los demas instrumentos musicales de cuerda (por ejemplo: guitarras, violines, arpas)"
SP8072,920210:De arco,9202,4,"92:Instrumentos musicales  sus partes y accesorio > 9202:Los demas instrumentos musicales de cuerda (por ejemplo: guitarras, violines, arpas) > 920210:De arco"
F8071,92021001 : De arco.,92021001,5,"92:Instrumentos musicales  sus partes y accesorio > 9202:Los demas instrumentos musicales de cuerda (por ejemplo: guitarras, violines, arpas) > 920210:De arco > 92021001 : De arco."
P11216,"9202:Los demas instrumentos musicales de cuerda (por ejemplo: guitarras, violines, arpas)",92,3,"92:Instrumentos musicales  sus partes y accesorio > 9202:Los demas instrumentos musicales de cuerda (por ejemplo: guitarras, violines, arpas)"
SP8076,920290:Los demas,9202,4,"92:Instrumentos musicales  sus partes y accesorio > 9202:Los demas instrumentos musicales de cuerda (por ejemplo: guitarras, violines, arpas) > 920290:Los demas"
F8073,92029001 : Mandolinas o banjos.,92029001,5,"92:Instrumentos musicales  sus partes y accesorio > 9202:Los demas instrumentos musicales de cuerda (por ejemplo: guitarras, violines, arpas) > 920290:Los demas > 92029001 : Mandolinas o banjos."
F8074,92029002 : Guitarras.,92029002,5,"92:Instrumentos musicales  sus partes y accesorio > 9202:Los demas instrumentos musicales de cuerda (por ejemplo: guitarras, violines, arpas) > 920290:Los demas > 92029002 : Guitarras."
F8075,92029099 : Los demás.,92029099,5,"92:Instrumentos musicales  sus partes y accesorio > 9202:Los demas instrumentos musicales de cuerda (por ejemplo: guitarras, violines, arpas) > 920290:Los demas > 92029099 : Los demás."
P12104,92:Instrumentos musicales  sus partes y accesorio,92,2,92:Instrumentos musicales  sus partes y accesorio
